developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,ID,coppaRisk,developerCountry_missing,downloads_min,downloads_max,isCorporateEmailScore_missing,adSpent_missing,appAge_missing,averageUserRating_missing
HONG KONG,RU,48928,Games,6.621405651764134,GLOBAL,True,True,0,99.0,18.05940572843585,115.86666666666666,4.0,1,0,0,-1,1.0,0,500.0,1000.0,0,0,0,0
,GLOBAL,0,Games,4.330733340286331,GLOBAL,True,False,-1,0.0,7.750848993744848,54.66666666666666,3.0,-1,0,0,-1,0.0,1,50.0,100.0,0,1,0,1
,GLOBAL,74,Games,11.225256725762893,GLOBAL,True,False,2,0.0,7.750848993744848,24.866666666666667,3.0,-1,1,0,-1,0.0,1,50000.0,100000.0,0,1,0,0
,GLOBAL,0,Auto & Vehicles,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,64.93333333333334,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
,GLOBAL,0,Travel,6.621405651764134,GLOBAL,False,False,-1,99.0,7.750848993744848,93.16666666666669,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,10514,Business,12.611541086966115,GLOBAL,True,False,2,0.0,7.750848993744848,70.7,4.0,1,0,0,-1,0.0,1,100000.0,500000.0,0,1,0,0
,GLOBAL,13,Shopping,6.621405651764134,GLOBAL,True,False,2,99.0,7.750848993744848,29.966666666666665,4.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
ROMANIA,GLOBAL,0,Games,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,23.466666666666665,0.0,-1,0,0,-1,1.0,0,1000.0,5000.0,0,1,0,0
RUSSIAN FEDERATION,GLOBAL,0,Food & Drink,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,19.566666666666663,0.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,1,0,0
,GLOBAL,145,Travel & Local,10.308985993422082,GLOBAL,True,False,2,99.0,7.750848993744848,104.6,4.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Business,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,43.03333333333333,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Entertainment,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,24.966666666666665,3.0,-1,1,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,26,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,35.166666666666664,4.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Music & Audio,2.1400661634962708,GLOBAL,False,False,-1,0.0,7.750848993744848,90.1,0.0,-1,0,0,-1,0.0,1,5.0,10.0,0,1,0,0
,GLOBAL,6,Shopping,6.621405651764134,GLOBAL,True,False,2,99.0,7.750848993744848,176.33333333333334,5.0,1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Business,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,82.56666666666666,5.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
FRANCE,GLOBAL,3502,Games,6.621405651764134,GLOBAL,True,False,2,99.0,7.750848993744848,102.86666666666666,4.0,0,0,0,-1,1.0,0,500.0,1000.0,0,1,0,0
,GLOBAL,0,Education,3.4339872044851463,GLOBAL,False,False,-1,99.0,7.750848993744848,51.9,3.0,-1,0,0,-1,1.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Social Networking,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,59.93333333333333,0.0,-1,1,0,-1,0.0,1,500.0,1000.0,1,1,0,0
UNITED STATES,GLOBAL,0,Tools,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,24.133333333333333,3.0,-1,0,0,-1,1.0,0,10.0,50.0,0,1,0,1
SPAIN,PH,903260,Games,17.216707972959764,smartphone,True,True,0,0.0,0.0403388656328489,123.86666666666666,4.0,0,0,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,1,Social Networking,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,42.133333333333326,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,43,Food & Drink,8.922791623969637,GLOBAL,True,False,-1,99.0,7.750848993744848,40.96666666666666,4.0,-1,2,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,0,Maps & Navigation,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,52.56666666666667,5.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,1,0
,KR,450101,Personalization,17.216707972959764,GLOBAL,True,False,2,99.0,0.555434972416814,65.06666666666666,3.0,0,0,0,-1,0.0,1,10000000.0,50000000.0,0,0,0,0
,GLOBAL,7,Books & Reference,5.707110264748875,GLOBAL,False,False,-1,0.0,7.750848993744848,64.3,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Productivity,6.621405651764134,GLOBAL,True,False,2,99.0,7.750848993744848,4.833333333333333,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,4,Education,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,111.73333333333332,4.0,-1,0,0,-1,1.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Events,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,5.666666666666667,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,12,Finance,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,78.93333333333332,4.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,,0,Games,10.308985993422082,tablet,True,False,-1,0.0,16.905597447844848,3.6,0.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,0,0,0
,GLOBAL,0,Food & Drink,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,71.56666666666666,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
INDIA,GLOBAL,52,Business,10.308985993422082,GLOBAL,True,False,2,99.0,7.750848993744848,6.833333333333333,3.0,-1,0,0,-1,0.0,0,10000.0,50000.0,0,1,0,0
,TR,21447,Games,15.830413711839864,smartphone,True,False,2,0.0,6.194157435097531,67.8,4.0,1,1,0,-1,0.0,1,5000000.0,10000000.0,0,0,0,0
,GLOBAL,0,Games,2.1400661634962708,GLOBAL,True,False,-1,0.0,7.750848993744848,2.7,0.0,-1,0,0,-1,1.0,1,5.0,10.0,0,1,0,0
,GLOBAL,0,Entertainment,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,34.13333333333333,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
UNITED STATES,GLOBAL,3,News,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,70.8,5.0,-1,0,0,-1,0.0,0,500.0,1000.0,0,1,0,0
,GLOBAL,7,Music & Audio,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,19.466666666666665,5.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Entertainment,4.330733340286331,GLOBAL,True,False,-1,0.0,7.750848993744848,34.86666666666667,3.0,-1,0,0,-1,1.0,1,50.0,100.0,0,1,0,1
,TH,5720,Games,6.621405651764134,GLOBAL,True,False,2,0.0,37.7091262395285,26.966666666666665,4.0,-1,0,0,-1,1.0,1,500.0,1000.0,1,0,0,0
UNITED ARAB EMIRATES,GLOBAL,132,Photography,11.225256725762893,GLOBAL,True,False,-1,0.0,7.750848993744848,92.2,4.0,-1,1,0,-1,0.0,0,50000.0,100000.0,0,1,0,0
,GLOBAL,304,Business,10.308985993422082,GLOBAL,True,False,2,99.0,7.750848993744848,91.36666666666666,3.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Social Networking,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,49.16666666666666,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,46,News & Magazines,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,56.133333333333326,4.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,6,Games,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,29.9,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
UNITED KINGDOM,ID,31045,Tools,14.914123179965662,GLOBAL,True,False,2,0.0,0.0401017355246427,25.166666666666668,4.0,-1,0,0,-1,0.0,0,1000000.0,5000000.0,0,0,0,0
,GLOBAL,245,Social,11.225256725762893,GLOBAL,False,False,2,0.0,7.750848993744848,105.46666666666668,4.0,-1,0,0,-1,0.0,1,50000.0,100000.0,0,1,0,0
,PL,479,Games,10.308985993422082,GLOBAL,True,True,0,99.0,55.26791471560176,3.2333333333333334,4.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,0,0,0
,GLOBAL,1,Productivity,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,8.6,5.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
FRANCE,NL,737247,Games,6.621405651764134,GLOBAL,True,True,0,99.0,12.06780644578844,68.9,4.0,0,2,0,-1,1.0,0,500.0,1000.0,0,0,0,0
,GLOBAL,0,Games,2.1400661634962708,GLOBAL,True,False,-1,0.0,7.750848993744848,63.6,3.0,-1,0,0,-1,0.0,1,5.0,10.0,0,1,0,1
,GLOBAL,30,Music & Audio,8.922791623969637,GLOBAL,True,False,-1,0.0,7.750848993744848,71.96666666666667,4.0,-1,0,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,0,Food & Drink,1.3862943611198906,GLOBAL,True,False,-1,0.0,7.750848993744848,39.7,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
FRANCE,GLOBAL,0,Music & Audio,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,85.93333333333332,0.0,-1,0,0,-1,0.0,0,100.0,500.0,0,1,0,0
,GLOBAL,0,Business,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,4.3,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Games,1.3862943611198906,GLOBAL,True,False,2,0.0,7.750848993744848,17.133333333333333,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,0,Libraries & Demo,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,75.53333333333333,5.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
MEXICO,GLOBAL,0,Finance,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,30.433333333333334,0.0,-1,2,0,-1,0.0,0,500.0,1000.0,0,1,0,0
,GLOBAL,0,Tools,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,26.266666666666666,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
,GLOBAL,0,House & Home,4.330733340286331,GLOBAL,True,False,-1,0.0,7.750848993744848,25.766666666666666,3.0,-1,0,0,-1,0.0,1,50.0,100.0,0,1,0,1
,GLOBAL,0,Entertainment,5.707110264748875,GLOBAL,False,False,-1,0.0,7.750848993744848,48.266666666666666,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
,GLOBAL,27,Games,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,33.56666666666667,4.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,3,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,99.5,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,133,Travel & Local,10.308985993422082,GLOBAL,True,False,-1,99.0,7.750848993744848,32.766666666666666,3.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
RUSSIAN FEDERATION,GY,34088,Games,15.830413711839864,smartphone,True,False,2,0.0,3.258263789418208,59.06666666666667,4.0,0,0,0,-1,0.0,0,5000000.0,10000000.0,0,0,0,0
,GLOBAL,0,Shopping,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,56.633333333333326,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,7,Lifestyle,8.006700845440367,GLOBAL,True,False,-1,99.0,7.750848993744848,104.6,3.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,17,Personalization,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,78.53333333333333,5.0,-1,1,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,59,Shopping,8.922791623969637,GLOBAL,True,True,0,0.0,7.750848993744848,80.3,3.0,-1,0,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,25.83333333333333,0.0,-1,1,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Food & Drink,6.621405651764134,GLOBAL,False,False,2,0.0,7.750848993744848,84.76666666666665,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Food & Drink,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,27.3,0.0,-1,1,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Health & Fitness,0.6931471805599453,GLOBAL,True,False,-1,99.0,7.750848993744848,74.53333333333333,0.0,-1,0,0,-1,0.0,1,1.0,1.0,0,1,0,0
,GLOBAL,0,Social,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,63.16666666666666,3.0,1,1,0,-1,0.0,1,1000.0,5000.0,0,1,0,1
,GLOBAL,1,Business,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,64.13333333333334,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
UNITED STATES,GLOBAL,0,News & Magazines,1.3862943611198906,GLOBAL,True,True,0,99.0,7.750848993744848,58.16666666666666,3.0,-1,0,0,-1,0.0,0,1.0,5.0,0,1,0,1
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,14.333333333333334,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Health & Fitness,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,51.43333333333333,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Games,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,94.13333333333334,0.0,-1,0,0,-1,1.0,1,100.0,500.0,0,1,0,0
,GLOBAL,47,Games,10.308985993422082,GLOBAL,True,False,-1,0.0,7.750848993744848,38.06666666666667,4.0,-1,1,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
HONG KONG,AZ,15981,Photo & Video,6.621405651764134,smartphone,True,False,2,99.0,0.5612937216118083,147.0,4.0,1,1,0,-1,0.0,0,500.0,1000.0,0,0,0,0
PAKISTAN,EMEA,6040,Games,17.216707972959764,smartphone,True,False,2,0.0,125.2764226077898,67.8,4.0,0,1,0,-1,0.0,0,10000000.0,50000000.0,0,0,0,0
,GLOBAL,0,Music & Audio,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,89.56666666666666,5.0,-1,1,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,114,Entertainment,10.308985993422082,GLOBAL,True,False,2,0.0,7.750848993744848,45.766666666666666,3.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
,GLOBAL,0,Medical,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,41.133333333333326,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
INDIA,GLOBAL,168,Education,11.225256725762893,tablet,True,False,2,99.0,7.750848993744848,97.2,4.0,-1,0,0,-1,0.0,0,50000.0,100000.0,0,1,0,0
BULGARIA,FI,35959,Games,15.830413711839864,GLOBAL,True,False,2,99.0,0.0509486693910096,96.06666666666666,3.0,1,0,0,-1,0.0,0,5000000.0,10000000.0,0,0,0,0
,GLOBAL,0,Communication,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,64.7,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
TURKEY,GLOBAL,0,Entertainment,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,68.1,3.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,1
,GLOBAL,612575,Games,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,87.63333333333334,4.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,3,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,125.2,4.0,-1,2,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Lifestyle,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,67.96666666666667,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Shopping,1.3862943611198906,GLOBAL,True,False,-1,99.0,7.750848993744848,31.83333333333333,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,0,Shopping,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,2.4333333333333327,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,0,Education,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,133.9,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
UNITED STATES,GLOBAL,846,Tools,12.611541086966115,GLOBAL,True,True,0,99.0,7.750848993744848,64.83333333333333,2.0,-1,0,0,-1,0.0,0,100000.0,500000.0,0,1,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,27.7,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Travel,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,29.3,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Education,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,67.13333333333334,3.0,-1,0,0,-1,1.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Travel & Local,3.4339872044851463,GLOBAL,True,True,0,99.0,7.750848993744848,18.933333333333334,3.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,1
,GLOBAL,0,Travel & Local,2.1400661634962708,GLOBAL,True,False,-1,99.0,7.750848993744848,2.6333333333333333,0.0,-1,0,0,-1,0.0,1,5.0,10.0,0,1,0,0
REPUBLIC OF KOREA,GLOBAL,0,Personalization,3.4339872044851463,GLOBAL,True,False,-1,99.0,7.750848993744848,41.6,3.0,-1,0,0,-1,0.0,0,10.0,50.0,0,1,0,1
REPUBLIC OF KOREA,GLOBAL,0,Art & Design,5.707110264748875,GLOBAL,False,False,2,0.0,7.750848993744848,60.73333333333333,3.0,-1,0,0,-1,0.0,0,100.0,500.0,0,1,0,1
,GLOBAL,174,Lifestyle,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,89.9,4.0,1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,10,Productivity,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,69.63333333333334,5.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,258,Entertainment,11.225256725762893,GLOBAL,True,False,-1,0.0,7.750848993744848,45.266666666666666,3.0,-1,0,0,-1,1.0,1,50000.0,100000.0,0,1,0,0
,GLOBAL,29,Games,5.707110264748875,GLOBAL,False,False,-1,0.0,7.750848993744848,45.56666666666667,4.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,13,Tools,8.006700845440367,GLOBAL,True,False,2,0.0,7.750848993744848,78.5,1.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,CO,1715,Games,11.225256725762893,GLOBAL,True,False,2,0.0,1.8131936808133449,5.466666666666667,4.0,-1,0,0,-1,1.0,1,50000.0,100000.0,0,0,0,0
,GLOBAL,0,Reference,6.621405651764134,GLOBAL,False,False,-1,0.0,7.750848993744848,107.66666666666669,0.0,1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Communication,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,101.36666666666666,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Games,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,15.633333333333333,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Auto & Vehicles,4.330733340286331,GLOBAL,True,True,0,0.0,7.750848993744848,30.966666666666665,3.0,-1,0,0,-1,0.0,1,50.0,100.0,0,1,0,1
,GLOBAL,0,Games,8.922791623969637,GLOBAL,True,False,2,99.0,7.750848993744848,8.566666666666666,0.0,-1,0,0,-1,0.0,1,5000.0,10000.0,0,1,0,0
,GLOBAL,0,Games,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,85.6,5.0,-1,1,0,-1,0.0,1,100.0,500.0,0,1,0,0
,GLOBAL,251,News & Magazines,10.308985993422082,smartphone,True,False,2,99.0,7.750848993744848,69.4,2.0,-1,2,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
UNITED STATES,EMEA,8570,Games,14.914123179965662,tablet,True,True,0,99.0,6.27287217303931,58.43333333333333,4.0,1,0,0,-1,0.0,0,1000000.0,5000000.0,0,0,0,0
REPUBLIC OF KOREA,KR,62,Games,6.621405651764134,GLOBAL,True,False,2,99.0,356.3018479636316,63.86666666666667,4.0,1,0,0,-1,0.0,0,500.0,1000.0,0,0,0,0
,GLOBAL,911,Entertainment,11.225256725762893,GLOBAL,True,False,-1,0.0,7.750848993744848,57.66666666666666,3.0,-1,0,0,-1,0.0,1,50000.0,100000.0,0,1,0,0
,GLOBAL,0,Health & Fitness,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,1.5666666666666669,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Lifestyle,4.330733340286331,GLOBAL,True,False,-1,99.0,7.750848993744848,103.06666666666666,5.0,-1,0,0,-1,0.0,1,50.0,100.0,0,1,0,0
FRANCE,OM,902,Games,14.914123179965662,GLOBAL,True,False,2,99.0,1.064325347968772,47.7,3.0,-1,0,0,-1,0.0,0,1000000.0,5000000.0,0,0,0,0
,GLOBAL,0,Video Players & Editors,3.4339872044851463,GLOBAL,True,False,-1,0.0,7.750848993744848,2.066666666666667,0.0,-1,0,0,-1,0.0,1,10.0,50.0,0,1,0,0
,GLOBAL,6,Photo & Video,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,76.33333333333333,5.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Navigation,6.621405651764134,GLOBAL,True,False,-1,99.0,7.750848993744848,7.633333333333333,0.0,-1,2,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Games,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,45.833333333333336,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
PAKISTAN,MX,609,Games,12.611541086966115,GLOBAL,True,False,2,0.0,22.366387508611385,4.366666666666665,4.0,-1,1,0,-1,0.0,0,100000.0,500000.0,0,0,0,0
EGYPT,GLOBAL,10,Music & Audio,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,86.66666666666667,4.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
,GLOBAL,7,Tools,8.006700845440367,GLOBAL,True,True,0,0.0,7.750848993744848,39.23333333333333,4.0,-1,0,0,-1,0.0,1,1000.0,5000.0,0,1,0,0
,GLOBAL,30,Education,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,60.266666666666666,3.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,KZ,134068,Games,14.914123179965662,GLOBAL,True,True,0,99.0,50.45755035239774,45.66666666666666,4.0,-1,0,0,-1,0.0,1,1000000.0,5000000.0,0,0,0,0
,GLOBAL,0,Games,1.3862943611198906,smartphone,True,False,-1,0.0,7.750848993744848,10.266666666666667,3.0,-1,0,0,-1,0.0,1,1.0,5.0,0,1,0,1
,GLOBAL,540,Entertainment,10.308985993422082,GLOBAL,True,False,2,99.0,7.750848993744848,67.3,4.0,1,0,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
,PE,105140,Tools,15.830413711839864,GLOBAL,True,False,2,0.0,32.13776263712719,9.4,4.0,-1,0,0,-1,0.0,1,5000000.0,10000000.0,0,0,0,0
,IQ,129,Entertainment,10.308985993422082,tablet,True,False,2,0.0,0.0814976783323723,11.933333333333334,3.0,-1,0,0,-1,0.0,1,10000.0,50000.0,0,0,0,0
,GLOBAL,0,Business,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,38.66666666666666,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,APAC,0,Games,13.527829818844937,smartphone,True,False,-1,0.0,12.85861113275496,3.066666666666667,0.0,-1,0,0,-1,0.0,1,500000.0,1000000.0,0,0,0,0
,GLOBAL,0,Tools,0.4054651081081644,GLOBAL,True,False,-1,0.0,7.750848993744848,67.6,3.0,-1,0,0,-1,0.0,1,0.0,1.0,0,1,0,1
,GLOBAL,0,Utilities,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,10.433333333333334,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,0,Entertainment,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,33.03333333333333,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,1,1,0,0
,GLOBAL,15,Dating,10.308985993422082,GLOBAL,True,False,-1,0.0,7.750848993744848,36.86666666666667,3.0,-1,2,0,-1,0.0,1,10000.0,50000.0,0,1,0,0
,APAC,777,Tools,12.611541086966115,smartphone,True,True,0,0.0,5.150548845583844,15.566666666666666,4.0,-1,0,0,-1,0.0,1,100000.0,500000.0,0,0,0,0
ISRAEL,TW,82438,Games,6.621405651764134,tablet,True,False,2,99.0,7.45238967749115,23.566666666666663,4.0,-1,0,0,-1,1.0,0,500.0,1000.0,0,0,0,0
BANGLADESH,GLOBAL,10,Lifestyle,8.006700845440367,GLOBAL,True,False,-1,0.0,7.750848993744848,17.533333333333335,2.0,-1,0,0,-1,0.0,0,1000.0,5000.0,0,1,0,0
,GLOBAL,0,Productivity,6.621405651764134,GLOBAL,True,False,-1,0.0,7.750848993744848,89.4,0.0,-1,0,0,-1,0.0,1,500.0,1000.0,0,1,0,0
,GLOBAL,0,Books & Reference,5.707110264748875,GLOBAL,True,False,-1,0.0,7.750848993744848,32.666666666666664,3.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,1
,GLOBAL,0,Food & Drink,5.707110264748875,GLOBAL,True,False,-1,99.0,7.750848993744848,53.23333333333333,0.0,-1,0,0,-1,0.0,1,100.0,500.0,0,1,0,0
